COOKIE;Date;Time;Click_order;Webpage
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;13:55:50;5;program
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;13:55:56;6;product
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;13:56:02;7;p_info
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:29;8;home
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:34;9;catalog
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:37;10;program
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:40;11;product
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:44;12;p_info
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:49;13;p_info
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:12:56;14;p_info
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:17:06;15;catalog
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:17:16;16;program
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:17:19;17;product
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:25;18;home
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:32;19;login
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:36;20;catalog
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:44;21;program
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:46;22;product
04ee36127d2c094d02b2c356e9b0c39d;1998-10-23;14:20:46;23;end_session
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:15;0;start_session
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:15;1;home
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:19;2;catalog
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:22;3;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:24;4;product
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:37;5;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:40;6;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:44;7;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;08:47:47;8;product
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:34:45;9;home
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:34:51;10;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:34:55;11;product
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:35:10;12;p_info
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:35:14;13;p_info
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:35:37;14;program
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:35:40;15;product
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:37:22;16;product
0550fda48810beb6298c3f4d06cf3071;1998-08-19;09:37:22;17;end_session
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:18:21;0;start_session
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:18:21;1;home
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:18:33;2;catalog
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:21:21;3;catalog
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:26:20;4;catalog
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;18:27:57;5;catalog
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:27:21;6;home
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:27:40;7;catalog
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:41:52;8;home
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:41:58;9;login
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:42:06;10;logpost
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:43:27;11;logpost
05a6ae3ea71f2b07685a128960c08bdc;1998-04-29;19:43:27;12;end_session
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;10:33:34;0;start_session
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;10:33:34;1;home
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;10:33:50;2;home
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:00:04;3;home
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:00:16;4;register
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:00:18;5;catalog
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:00:21;6;program
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:00:24;7;product
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:01:23;8;product
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:01:32;9;product
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:29:40;10;product
065ef8e804950ca80ab12b9e6d0526e4;1998-08-06;11:29:40;11;end_session
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:23:47;0;start_session
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:23:47;1;home
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:24:00;2;login
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:24:12;3;register
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:24:54;4;register
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:25:06;5;login
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:25:14;6;register
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:26:12;7;login
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:26:18;8;login
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:26:31;9;register
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:27:20;10;home
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:27:27;11;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:27:39;12;p_info
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:39:01;13;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:39:14;14;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:41:04;15;program
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:41:10;16;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:41:19;17;p_info
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;09:41:29;18;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;10:10:02;19;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;10:10:15;20;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;10:11:51;21;product
06990a75d05cb7cc470bc7c49c68e969;1997-12-09;10:11:51;22;end_session
06a1911c3911506035ae6805f2c89685;1997-11-19;13:16:27;0;start_session
06a1911c3911506035ae6805f2c89685;1997-11-19;13:16:27;1;product
06a1911c3911506035ae6805f2c89685;1997-11-19;14:13:27;2;login
06a1911c3911506035ae6805f2c89685;1997-11-19;14:14:09;3;logpost
06a1911c3911506035ae6805f2c89685;1997-11-19;14:14:22;4;program
06a1911c3911506035ae6805f2c89685;1997-11-19;14:14:40;5;product
06a1911c3911506035ae6805f2c89685;1997-11-19;14:14:58;6;addcart
06a1911c3911506035ae6805f2c89685;1997-11-19;14:15:07;7;freeze
06a1911c3911506035ae6805f2c89685;1997-11-19;14:15:07;8;end_session
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:43:00;0;start_session
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:43:00;1;home
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:43:17;2;register
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:43:46;3;register
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:45:58;4;regpost
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:46:39;5;regform2
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;16:57:37;6;product
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:01:45;7;p_info
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:02:00;8;p_info
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:02:14;9;p_info
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:03:07;10;addcart
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:03:18;11;freeze
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:03:44;12;pay_req
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:04:17;13;pay_res
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:11:01;14;pay_res
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:34:59;15;pay_res
06d0c8e0e0e108b17f8b248547ec8a98;1999-05-23;17:34:59;16;end_session
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;09:50:29;0;start_session
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;09:50:29;1;logpost
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;09:50:37;2;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:01:02;3;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:10:02;4;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:10:14;5;login
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:10:36;6;logout
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:46:31;7;login
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:46:47;8;logpost
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:46:57;9;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:47:08;10;cart
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:47:30;11;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:50:16;12;home
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:50:24;13;help
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:50:38;14;agb
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:56:40;15;login
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;10:56:45;16;logout
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:25:17;17;login
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:25:34;18;logpost
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:25:43;19;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:25:59;20;shelf
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:26:22;21;login
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:26:39;22;logout
06d43bd2ef8202abb69ce11fed5b9224;1999-02-16;11:26:39;23;end_session
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:04;0;start_session
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:04;1;home
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:15;2;product
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:28;3;home
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:35;4;program
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:40;5;product
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:51;6;addcart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:33:54;7;addcart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:34:32;8;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:34:37;9;login
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:34:46;10;logpost
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:34:52;11;cart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:35:03;12;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:35:14;13;modifycart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:35:18;14;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:36:06;15;home
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:36:18;16;product
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:36:29;17;addcart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:36:43;18;modifycart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:36:48;19;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:37:09;20;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:37:13;21;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:43:03;22;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:43:08;23;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:49:53;24;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:50:29;25;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:51:07;26;modifycart
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:51:12;27;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:51:17;28;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;20:52:33;29;pay_res
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:00:05;30;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:02:19;31;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:02:24;32;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:26:03;33;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:26:09;34;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:29:24;35;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:29:28;36;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:29:32;37;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:32:02;38;pay_res
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:32:16;39;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:32:21;40;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:45:27;41;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:45:31;42;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:47:54;43;freeze
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:47:58;44;pay_req
06e347d5ba9a64270885a537f4a19b10;1997-11-15;21:47:58;45;end_session
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:09:10;0;start_session
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:09:10;1;catalog
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:11:01;2;login
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:13:49;3;logpost
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:15:23;4;cart
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:21:40;5;catalog
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:24:56;6;program
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:26:50;7;product
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:28:31;8;addcart
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:35:18;9;freeze
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:40:58;10;pay_req
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;11:46:24;11;pay_res
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;12:05:23;12;pay_res
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;12:05:52;13;pay_res
0700ed3d8fd422abca6aa0759c4e1b2d;1999-04-16;12:05:52;14;end_session
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:45:20;0;start_session
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:45:20;1;home
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:52:21;2;catalog
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:09;3;home
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:19;4;program
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:21;5;home
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:25;6;home
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:32;7;program
0735a50f48c2269848399237d5afa6f3;1999-04-13;10:53:37;8;program
0735a50f48c2269848399237d5afa6f3;1999-04-13;11:52:24;9;home
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:18:58;10;catalog
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:19:13;11;program
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:19:37;12;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:20:59;13;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:21:35;14;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:21:47;15;p_info
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:21:52;16;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:21:54;17;p_info
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:21:56;18;p_info
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:00;19;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:02;20;p_info
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:04;21;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:06;22;p_info
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:12;23;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:22:18;24;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:25:48;25;product
0735a50f48c2269848399237d5afa6f3;1999-04-13;12:25:48;26;end_session
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:02:14;0;start_session
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:02:14;1;catalog
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:02:27;2;program
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:02:30;3;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:58:48;4;program
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:58:50;5;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:59:07;6;home
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:59:41;7;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;16:59:49;8;home
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:04:42;9;catalog
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:04:49;10;program
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:04:56;11;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:05:05;12;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:05:51;13;p_info
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:06:32;14;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:06:37;15;program
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:06:40;16;product
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:06:53;17;home
0744d65d3a923a3122abe76c264af97d;1999-02-09;17:06:53;18;end_session
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;15:48:46;0;start_session
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;15:48:46;1;home
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;15:49:06;2;catalog
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;15:49:42;3;program
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;15:49:57;4;product
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;16:06:01;5;product
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;16:32:52;6;login
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;16:32:59;7;catalog
0747e89e4d3696778479b3cb8cdec83a;1998-06-26;16:32:59;8;end_session
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:11:24;0;start_session
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:11:24;1;home
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:11:58;2;login
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:12:23;3;logpost
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:12:32;4;catalog
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:12:43;5;program
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:13:05;6;product
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:13:31;7;addcart
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:13:49;8;freeze
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:14:03;9;pay_req
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:20:36;10;pay_res
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:53:30;11;home
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:53:54;12;login
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:54:20;13;logpost
074f8590cf7d8c744faf1d657da2792f;1999-02-08;10:54:20;14;end_session
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:21:47;0;start_session
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:21:47;1;logout
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:55:10;2;shelf
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:55:32;3;login
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:57:50;4;logpost
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;11:58:55;5;shelf
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;12:04:28;6;download
07b7cda1d92e99ed4f0e6229df4a28c8;1998-12-11;12:04:28;7;end_session
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:11:01;0;start_session
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:11:01;1;program
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:11:37;2;product
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:13:34;3;p_info
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:13:55;4;program
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:14:05;5;product
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:19:40;6;addcart
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:21:51;7;freeze
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:22:29;8;login
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:22:53;9;logpost
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:23:10;10;register
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:25:48;11;regpost
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:42:51;12;modifycart
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:44:04;13;freeze
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:45:40;14;pay_req
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:50:11;15;pay_res
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:51:13;16;pay_req
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:53:17;17;product
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:53:30;18;addcart
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:53:44;19;freeze
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:53:51;20;pay_req
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:55:25;21;pay_res
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:56:01;22;modifycart
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:56:17;23;freeze
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:56:33;24;pay_req
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:59:31;25;pay_res
07ba3770004d7faddbe87d327f6fca93;1998-11-10;14:59:58;26;shelf
07ba3770004d7faddbe87d327f6fca93;1998-11-10;15:01:25;27;download
07ba3770004d7faddbe87d327f6fca93;1998-11-10;15:01:25;28;end_session
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:48:29;0;start_session
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:48:29;1;home
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:48:39;2;home
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:54:39;3;home
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:54:45;4;news
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:54:51;5;help
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:54:59;6;help
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:55:44;7;help
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;10:55:47;8;news
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;11:25:34;9;product
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;11:25:42;10;program
07ba8fcb129b7b6ca46cee1a80e620c2;1998-10-26;11:25:42;11;end_session
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:20:31;0;start_session
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:20:31;1;catalog
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:20:47;2;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:32:01;3;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:39:11;4;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:39:21;5;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:40:14;6;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:40:18;7;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:41:03;8;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:48:35;9;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:48:38;10;p_info
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:49:50;11;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;16:49:54;12;p_info
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:02:22;13;catalog
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:02:35;14;catalog
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:02:54;15;catalog
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:03:05;16;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:03:08;17;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:03:12;18;p_info
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:04:39;19;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:12:02;20;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:13:11;21;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:14:04;22;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:17:26;23;catalog
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:17:34;24;program
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:17:43;25;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:18:02;26;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:18:08;27;product
07c342be20724a294c2864e38ef3bdc6;1999-05-26;17:18:08;28;end_session
07e459aca79f667efbe46924d1efa4d1;1999-04-28;11:10:16;0;start_session
07e459aca79f667efbe46924d1efa4d1;1999-04-28;11:10:16;1;home
07e459aca79f667efbe46924d1efa4d1;1999-04-28;11:11:12;2;program
